"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT12","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV20"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1976-11-26",," 1324","0.00","0.0","0.0",,"64","39","  222",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1976-11-27",," 1006","0.07","0.0","0.0",,"65","50","  324","    1",,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1976-11-28",," 2348","0.18","0.0","0.0",,"59","48","    0","    1","    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1976-11-29",," 1906","0.38","0.2","0.0",,"50","24","    0","    1",,,"    1",,,,,,,,,,,,"    1",,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1976-11-30",," 0230","0.00","0.0","0.0",,"31","18","  582",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1976-12-01",," 2218","0.00","0.0","0.0",,"38","18","  582",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1976-12-02",," 1630","0.00","0.0","0.0",,"52","23","  336",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1976-12-03",," 0054","0.00","0.0","0.0",,"28","15","  576",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1976-12-04",," 1206","0.00","0.0","0.0",,"43","21","  444",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1976-12-05",," 1824","0.00","0.0","0.0",,"44","23","  540","    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1976-12-06",," 1442","0.07","0.0","0.0",,"47","25","  348","    1",,,,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1976-12-07",," 0630","1.13","0.0","0.0",,"54","41","   30","    1",,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1976-12-08",," 1642","0.00","0.0","0.0",,"41","24","  102",,,,,,,,,,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1976-12-09",," 1242","0.00","0.0","0.0",,"42","22","  570",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1976-12-10",," 1124","0.00","0.0","0.0",,"49","33","  450",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1976-12-11",," 0024","0.19","0.0","0.0",,"50","42","    0","    1",,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1976-12-12",," 2306","0.00","0.0","0.0",,"54","41","    0","    1","    1",,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1976-12-13",," 0242","0.00","0.0","0.0",,"54","25","  522",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1976-12-14",," 1406","0.00","0.0","0.0",,"40","20","  570",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1976-12-15",," 0724","0.00","0.0","0.0",,"44","34","    0",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1976-12-16",," 2042","0.02","0.0","0.0",,"48","39","   90",,,,,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1976-12-17",," 1542","0.00","0.0","0.0",,"51","38","  468",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1976-12-18",," 0012","0.00","0.0","0.0",,"48","32","  570",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1976-12-19",," 1436","0.00","0.0","0.0",,"50","30","  426",,,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1976-12-20",," 1954","0.18","0.0","0.0",,"53","40","   42",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1976-12-21",," 1400","0.00","0.0","0.0",,"40","22","  504",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1976-12-22",," 2100","0.00","0.0","0.0",,"34","19","  504",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1976-12-23",," 2330","0.00","0.0","0.0",,"47","26","  384",,,,,,,,,,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1976-12-24",," 0154","0.00","0.0","0.0",,"33","18","  528",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1976-12-25",," 2100","0.23","0.0","0.0",,"41","26","  294",,,,,,,,,,,,,,,,"    1",,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1976-12-26",," 2324","0.13","0.0","0.0",,"42","33","  438","    1",,,,,,,,,,,,,,,"    1",,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1976-12-27",," 0542","0.00","0.0","0.0",,"36","27","  492",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1976-12-28",," 1030","0.00","0.0","0.0",,"52","30","  360",,,,"    1",,,,,,,,,,,,"    1",,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1976-12-29",," 2342","0.04","0.6","1.0",,"35","21","  174","    1",,,,,,,"    1",,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1976-12-30",," 0142","0.00","0.0","0.0",,"35","14","  522",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1976-12-31",," 1106","0.00","0.0","0.0",,"34","18","  486",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-01-01",," 1200","0.00","0.0","0.0",,"29","15","  570",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-01-02",," 0224","0.00","0.0","0.0",,"36","19","  570",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-01-03",," 1948","0.00","0.0","0.0",,"33","23","   60",,,,,,,,,,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-01-04",," 2130","0.00","0.0","0.0",,"44","30","  162",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-01-05",," 1854","0.18","2.3","0.0",,"31","23","   18",,,,,,,,"    1",,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-01-06",," 1742","0.04","0.4","2.0",,"33","13","  192","    1",,,,,,,"    1",,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-01-07",," 1424","0.32","4.6","6.0",,"39","19","  414","    1",,,,,,,"    1",,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-01-08",," 1018","0.00","0.0","4.0",,"29","16","  498",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-01-09",," 1948","0.20","1.4","3.0",,"33","19","   84",,,,,,"    1",,"    1",,,,,,,,"    1",,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-01-10",," 1906","0.16","0.0","4.0",,"37","20","   84","    1",,,,,"    1",,,,,,,,,,"    1",,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-01-11",," 1312","0.00","0.0","3.0",,"26","15","  582",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-01-12",," 1524","0.00","0.0","3.0",,"28","11","  582",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-01-13",," 0006","0.00","0.0","3.0",,"25","9","  528",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-01-14",," 0048","0.54","0.0","3.0",,"34","24","    0","    1",,,"    1",,"    1",,,,,,,,,,"    1",,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-01-15",," 1036","0.00","0.0","3.0",,"38","27","  588","    1","    1",,,,"    1",,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-01-16",," 1812","0.00","0.0","3.0",,"33","3","  168","    1",,,,,,,,,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-01-17",," 1406","0.00","0.0","3.0",,"18","2","  588",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-01-18",," 2242","0.00","0.0","2.0",,"21","10","  510",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-01-19",," 1606","0.00","0.0","2.0",,"30","11","  594",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-01-20",," 1242","0.00","0.0","2.0",,"33","20","  570",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-01-21",," 1124","0.00","0.0","2.0",,"33","20","  372",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-01-22",," 1300","0.00","0.1","2.0",,"30","20","  522",,,,,,,,,,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-01-23",," 0406","0.00","0.0","2.0",,"32","17","  456",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-01-24",," 1712","0.04","0.6","2.0",,"37","25","   42",,,,,,,,,,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-01-25",," 2006","0.02","0.3","3.0",,"43","31","  366",,,,,,,,,,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-01-26",," 1118","0.00","0.0","1.0",,"40","25","  462",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-01-27",," 1424","0.00","0.0","1.0",,"43","28","  522",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-01-28",," 1924","0.00","0.0","1.0",,"49","10","  294",,,,,,,,,,,,,,,,,,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-01-29",," 1442","0.00","0.0","0.0",,"28","8","  612",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-01-30",," 1436","0.00","0.0","0.0",,"33","13","  582",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-01-31",," 1430","0.00","0.0","0.0",,"35","15","  582",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-02-01",," 1618","0.00","0.0","0.0",,"37","20","  546",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-02-02",," 0906","0.00","0.0","0.0",,"38","22","  618",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-02-03",," 1430","0.00","0.0","0.0",,"51","25","  216",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-02-04",," 1512","0.00","0.0","0.0",,"46","30","   60",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-02-05",," 2236","0.00","0.0","0.0",,"42","17","  396",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-02-06",," 1524","0.00","0.0","0.0",,"29","14","  624",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-02-07",," 0954","0.00","0.0","0.0",,"33","14","  630",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-02-08",," 0030","0.00","0.0","0.0",,"37","16","  630",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-02-09",," 2118","0.00","0.0","0.0",,"48","19","  630",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-02-10",," 1318","0.00","0.0","0.0",,"61","28","  636",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-02-11",," 1642","0.00","0.0","0.0",,"64","30","  636","    1",,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-02-12",," 1430","0.02","0.0","0.0",,"58","32","  348",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-02-13",," 1724","0.00","0.0","0.0",,"56","38","  408",,,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-02-14",," 1230","0.00","0.0","0.0",,"51","29","  552",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-02-15",," 1154","0.00","0.0","0.0",,"43","28","  594",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-02-16",," 2200","0.00","0.0","0.0",,"35","22","  600",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-02-17",," 1442","0.00","0.0","0.0",,"33","18","  654",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-02-18",," 2212","0.00","0.0","0.0",,"39","17","  396","    1",,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-02-19",," 0724","0.00","0.0","0.0",,"46","32","  282","    1",,,,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-02-20",," 2130","0.00","0.0","0.0",,"42","32","  456","    1",,,,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-02-21",," 1306","0.00","0.0","0.0",,"39","27","  606",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-02-22",," 1242","0.00","0.0","0.0",,"63","24","  468",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-02-23",," 1454","0.00","0.0","0.0",,"72","40","  666",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-02-24",," 2054","0.60","0.0","0.0",,"62","45","  138",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-02-25",," 1554","0.00","0.0","0.0",,"72","42","  672",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-02-26",," 1518","0.00","0.0","0.0",,"70","40","  492",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-02-27",," 1230","0.04","0.0","0.0",,"74","42","  414",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-02-28",," 1048","0.00","0.0","0.0",,"49","37","  570",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-03-01",," 1612","0.00","0.0","0.0",,"55","31","  504",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-03-02",," 0048","0.00","0.0","0.0",,"50","30","  684",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-03-03",," 1236","0.00","0.0","0.0",,"60","30","  618",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-03-04",," 1624","0.05","0.0","0.0",,"65","44","   84","    1",,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-03-05",," 1554","0.00","0.0","0.0",,"70","44","  570","    1",,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-03-06",," 0200","0.00","0.0","0.0",,"57","46","  402",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-03-07",," 1800","0.00","0.0","0.0",,"55","41","  564",,,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-03-08",," 1418","0.00","0.0","0.0",,"57","35","  696",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-03-09",," 1330","0.00","0.0","0.0",,"72","38","  702",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-03-10",," 0136","0.00","0.0","0.0",,"68","46","  636",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-03-11",," 1712","0.00","0.0","0.0",,"73","45","  636",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-03-12",," 1442","0.01","0.0","0.0",,"70","52","  552",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-03-13",," 1712","0.85","0.0","0.0",,"72","57","  378","    1",,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-03-14",," 1600","0.00","0.0","0.0",,"62","49","  504",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-03-15",," 0942","0.00","0.0","0.0",,"70","44","  714",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-03-16",," 0842","0.00","0.0","0.0",,"66","50","  708",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-03-17",," 0924","0.00","0.0","0.0",,"60","46","  684",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-03-18",," 2024","0.15","0.0","0.0",,"68","49","  360",,,,,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-03-19",," 0024","0.00","0.0","0.0",,"55","39","  708",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-03-20",," 2106","0.15","0.0","0.0",,"50","42","   42","    1",,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-03-21",," 0006","0.00","0.0","0.0",,"55","38","  606",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-03-22",," 2018","0.89","0.0","0.0",,"53","42","  210","    1",,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-03-23",," 0224","0.00","0.0","0.0",,"55","37","  738",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-03-24",," 1124","0.00","0.0","0.0",,"49","35","  738",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-03-25",," 1600","0.00","0.0","0.0",,"51","29","  744",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-03-26",," 1330","0.00","0.0","0.0",,"58","35","  744",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-03-27",," 1936","0.00","0.0","0.0",,"62","36","  720",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-03-28",," 2242","0.07","0.0","0.0",,"63","50","  132",,,,,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-03-29",," 1512","0.00","0.0","0.0",,"81","57","  576",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-03-30",," 1924","0.00","0.0","0.0",,"82","60","  624",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-03-31",," 1212","0.00","0.0","0.0",,"69","52","  696",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-04-01",," 1848","0.00","0.0","0.0",,"64","46","  744",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-04-02",," 2254","0.58","0.0","0.0",,"68","50","    6","    1",,,,,,,"    1",,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-04-03",," 1112","0.00","0.0","0.0",,"73","58","  522",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-04-04",," 0900","0.30","0.0","0.0",,"58","45","    0","    1",,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-04-05",," 1642","0.33","0.0","0.0",,"60","45","  102","    1",,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-04-06",," 1930","0.01","0.0","0.0",,"54","37","  540",,,,,,,,,,,,,,,,"    1",,"    1",,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-04-07",," 1906","0.00","0.0","0.0",,"56","30","  750",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-04-08",," 1218","0.00","0.0","0.0",,"53","38","  774",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-04-09",," 1354","0.00","0.0","0.0",,"52","32","  774",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-04-10",," 1700","0.00","0.0","0.0",,"65","33","  666",,,,,,,,,,,,,,,,"    1",,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-04-11",," 1736","0.00","0.0","0.0",,"85","45","  786",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-04-12",," 1524","0.00","0.0","0.0",,"90","52","  786",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-04-13",," 1400","0.00","0.0","0.0",,"90","54","  786",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-04-14",," 1000","0.00","0.0","0.0",,"79","60","  726",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-04-15",," 1642","0.00","0.0","0.0",,"72","50","  792",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-04-16",," 1424","0.00","0.0","0.0",,"74","51","  768",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-04-17",," 2242","0.00","0.0","0.0",,"75","50","  798",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-04-18",," 1036","0.00","0.0","0.0",,"79","50","  630",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-04-19",," 2030","0.00","0.0","0.0",,"82","58","  612",,,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-04-20",," 2200","0.00","0.0","0.0",,"75","56","  582",,,,,,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-04-21",," 1342","0.00","0.0","0.0",,"80","55","  684",,,,,,,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","1977-04-22",," 1542","0.00","0.0","0.0",,"85","65","  636",,,,,,,,"    1",,,,,,,,,,,,,,
